id;cliente_id;valor;data
6784;671;-100.0;2021-10-20 18:55:03 -0300
6783;671;-2.0;2021-10-20 18:49:58 -0300
6782;671;-2.0;2021-10-20 18:47:01 -0300
6781;671;-3.0;2021-10-20 18:45:25 -0300
6780;671;-2.0;2021-10-20 18:35:14 -0300
6779;671;-15.0;2021-10-20 18:31:20 -0300
6777;730;-2.0;2021-10-20 18:28:29 -0300
6776;730;-2.0;2021-10-20 18:27:24 -0300
6775;671;-5.0;2021-10-20 18:25:41 -0300
6773;730;-10.0;2021-10-20 18:24:59 -0300
6771;730;-2.0;2021-10-20 18:12:10 -0300
6770;732;-20.0;2021-10-20 17:55:03 -0300
6768;211;-4.0;2021-10-20 17:17:00 -0300
6767;211;-2.0;2021-10-20 17:15:25 -0300
6766;671;-5.0;2021-10-20 15:31:05 -0300
6765;671;-18.0;2021-10-20 15:07:35 -0300
6764;671;-5.0;2021-10-20 14:42:22 -0300
6763;211;-4.0;2021-10-20 13:48:00 -0300
6762;730;-2.0;2021-10-20 13:47:28 -0300
6761;211;-2.0;2021-10-20 13:44:35 -0300
6760;211;-2.0;2021-10-20 13:33:36 -0300
6759;211;-5.0;2021-10-20 13:28:55 -0300
6758;211;-2.0;2021-10-20 13:23:24 -0300
6757;211;-5.0;2021-10-20 13:22:11 -0300
6755;74;-10.0;2021-10-20 13:17:03 -0300
6754;671;-2.0;2021-10-20 12:56:00 -0300
6753;671;-50.0;2021-10-20 12:51:30 -0300
6752;671;-2.0;2021-10-20 12:45:45 -0300
6751;671;-2.0;2021-10-20 12:38:37 -0300
6750;671;-2.0;2021-10-20 12:34:34 -0300
6749;732;-30.0;2021-10-20 12:26:42 -0300
6748;671;-5.0;2021-10-20 12:23:36 -0300
6747;732;-5.0;2021-10-20 12:20:49 -0300
6714;671;-15.0;2021-10-20 06:52:00 -0300
6713;732;-15.0;2021-10-20 02:26:20 -0300
6712;732;-5.0;2021-10-20 02:01:00 -0300
6711;732;-18.0;2021-10-20 01:57:06 -0300
6709;730;-2.0;2021-10-19 21:31:56 -0300
6708;730;-10.0;2021-10-19 21:23:40 -0300
6706;730;-2.0;2021-10-19 21:13:51 -0300
6705;730;-2.0;2021-10-19 20:58:36 -0300
6704;730;-2.0;2021-10-19 20:32:54 -0300
6703;730;-2.0;2021-10-19 20:24:38 -0300
6702;730;-2.0;2021-10-19 20:16:37 -0300
6701;730;-2.0;2021-10-19 19:10:22 -0300
6700;671;-10.0;2021-10-19 19:02:09 -0300
6699;730;-2.0;2021-10-19 18:53:08 -0300
6698;730;-2.0;2021-10-19 18:25:23 -0300
6696;730;-10.0;2021-10-19 17:37:53 -0300
6695;730;-2.0;2021-10-19 16:30:40 -0300
6692;730;-10.0;2021-10-19 16:26:45 -0300
6691;730;-2.0;2021-10-19 16:09:28 -0300
6690;732;-20.0;2021-10-19 15:52:38 -0300
6688;671;-10.0;2021-10-19 14:35:12 -0300
6687;732;-15.0;2021-10-19 13:43:35 -0300
6686;732;-15.0;2021-10-19 13:40:16 -0300
6684;671;-2.0;2021-10-19 12:55:27 -0300
6683;671;-5.0;2021-10-19 12:39:08 -0300
6682;671;-2.0;2021-10-19 12:35:18 -0300
6681;671;-10.0;2021-10-19 12:33:36 -0300
6680;671;-100.0;2021-10-18 22:38:37 -0300
6679;730;-2.0;2021-10-18 21:44:58 -0300
6678;730;-2.0;2021-10-18 21:40:20 -0300
6677;730;-10.0;2021-10-18 19:44:12 -0300
6675;730;-5.0;2021-10-18 18:56:01 -0300
6674;730;-10.0;2021-10-18 18:50:42 -0300
6673;671;-2.0;2021-10-18 18:35:02 -0300
6672;671;-30.0;2021-10-18 18:27:48 -0300
6671;730;-2.0;2021-10-18 18:27:26 -0300
6670;671;-25.0;2021-10-18 18:26:38 -0300
6669;730;-2.0;2021-10-18 18:24:41 -0300
6668;730;-3.0;2021-10-18 18:21:25 -0300
6667;732;-20.0;2021-10-18 18:05:04 -0300
6666;730;-2.0;2021-10-18 18:04:29 -0300
6665;732;-20.0;2021-10-18 18:02:59 -0300
6664;732;-20.0;2021-10-18 18:01:40 -0300
6661;730;-2.0;2021-10-18 16:04:45 -0300
6660;730;-2.0;2021-10-18 14:16:04 -0300
6659;671;-10.0;2021-10-18 14:07:01 -0300
6658;732;-23.0;2021-10-18 12:37:10 -0300
6657;671;-2.0;2021-10-18 12:29:03 -0300
6655;730;-5.0;2021-10-18 11:33:17 -0300
6654;732;-50.0;2021-10-17 19:25:25 -0300
6652;730;-5.0;2021-10-17 18:11:08 -0300
6651;671;-5.0;2021-10-17 18:08:03 -0300
6650;730;-2.0;2021-10-17 17:55:57 -0300
6649;671;-2.0;2021-10-17 17:53:19 -0300
6648;730;-10.0;2021-10-17 17:42:38 -0300
6647;730;-5.0;2021-10-17 17:35:05 -0300
6646;730;-10.0;2021-10-17 17:26:35 -0300
6645;737;-2.0;2021-10-17 17:17:56 -0300
6644;737;-2.0;2021-10-17 17:16:44 -0300
6643;730;-10.0;2021-10-17 17:12:09 -0300
6642;671;-2.0;2021-10-17 17:06:49 -0300
6641;671;-2.0;2021-10-17 17:05:01 -0300
6640;730;-2.0;2021-10-17 17:02:40 -0300
6639;730;-2.0;2021-10-17 16:58:26 -0300
6638;671;-2.0;2021-10-17 15:17:33 -0300
6637;671;-10.0;2021-10-17 14:59:21 -0300
6636;671;-2.0;2021-10-17 14:16:26 -0300
6635;671;-3.0;2021-10-17 14:15:18 -0300
6634;671;-2.0;2021-10-17 14:10:28 -0300
6633;671;-5.0;2021-10-17 14:06:34 -0300
6632;671;-40.0;2021-10-17 13:39:30 -0300
6631;732;-5.0;2021-10-17 13:23:24 -0300
6630;732;-5.0;2021-10-17 13:20:57 -0300
6629;732;-5.0;2021-10-17 13:18:59 -0300
6628;732;-5.0;2021-10-17 13:16:21 -0300
6627;730;-2.0;2021-10-17 12:50:59 -0300
6626;671;-2.0;2021-10-17 12:50:50 -0300
6625;730;-2.0;2021-10-17 12:45:21 -0300
6624;730;-5.0;2021-10-17 12:41:25 -0300
6623;671;-3.0;2021-10-17 12:39:36 -0300
6622;671;-2.0;2021-10-17 12:38:41 -0300
6619;730;-5.0;2021-10-17 12:23:54 -0300
6618;730;-2.0;2021-10-17 12:11:46 -0300
6617;730;-2.0;2021-10-17 11:33:47 -0300
6616;730;-5.0;2021-10-17 11:21:18 -0300
6615;671;-67.0;2021-10-17 09:10:35 -0300
6614;732;-20.0;2021-10-17 01:12:15 -0300
6613;732;-5.0;2021-10-16 23:43:23 -0300
6612;732;-5.0;2021-10-16 23:42:31 -0300
6611;732;-5.0;2021-10-16 23:41:39 -0300
6610;732;-5.0;2021-10-16 23:40:47 -0300
6607;730;-2.0;2021-10-16 22:05:54 -0300
6606;730;-4.0;2021-10-16 21:56:47 -0300
6605;730;-10.0;2021-10-16 20:14:07 -0300
6603;730;-35.0;2021-10-16 18:22:37 -0300
6602;730;-2.0;2021-10-16 18:17:55 -0300
6600;730;-5.0;2021-10-16 18:10:33 -0300
6599;671;-10.0;2021-10-16 18:07:33 -0300
6598;737;-2.0;2021-10-16 18:06:20 -0300
6597;737;-2.0;2021-10-16 18:06:00 -0300
6596;737;-5.0;2021-10-16 18:05:27 -0300
6595;730;-2.0;2021-10-16 18:03:47 -0300
6594;730;-5.0;2021-10-16 17:57:36 -0300
6593;730;-4.0;2021-10-16 17:47:40 -0300
6592;730;-20.0;2021-10-16 17:43:38 -0300
6590;730;-2.0;2021-10-16 16:46:13 -0300
6589;671;-2.0;2021-10-16 15:26:30 -0300
6588;732;-7.0;2021-10-16 15:08:14 -0300
6587;730;-2.0;2021-10-16 14:47:34 -0300
6586;671;-3.0;2021-10-16 13:37:21 -0300
6585;671;-20.0;2021-10-16 13:12:25 -0300
6583;671;-50.0;2021-10-16 11:35:41 -0300
6582;732;-5.0;2021-10-16 08:32:51 -0300
6581;732;-4.0;2021-10-16 08:28:07 -0300
6580;732;-4.0;2021-10-16 08:27:18 -0300
6578;370;-5.0;2021-10-16 03:46:23 -0300
6577;732;-4.0;2021-10-16 01:39:42 -0300
6576;732;-120.0;2021-10-16 01:02:06 -0300
6574;671;-10.0;2021-10-15 23:17:50 -0300
6573;671;-5.0;2021-10-15 22:12:44 -0300
6572;671;-5.0;2021-10-15 22:12:03 -0300
6571;671;-4.0;2021-10-15 21:23:55 -0300
6570;671;-2.0;2021-10-15 21:05:27 -0300
6569;671;-2.0;2021-10-15 20:46:30 -0300
6568;730;-5.0;2021-10-15 20:44:45 -0300
6567;671;-5.0;2021-10-15 20:39:32 -0300
6566;732;-35.0;2021-10-15 20:33:28 -0300
6565;671;-2.0;2021-10-15 20:16:31 -0300
6564;732;-5.0;2021-10-15 20:04:06 -0300
6563;732;-5.0;2021-10-15 20:02:46 -0300
6562;732;-5.0;2021-10-15 20:01:40 -0300
6561;730;-5.0;2021-10-15 19:55:28 -0300
6560;671;-10.0;2021-10-15 19:26:57 -0300
6559;730;-3.0;2021-10-15 18:51:52 -0300
6558;730;-2.0;2021-10-15 18:47:35 -0300
6557;730;-5.0;2021-10-15 18:36:51 -0300
6556;730;-2.0;2021-10-15 18:32:42 -0300
6555;732;-10.0;2021-10-15 17:39:24 -0300
6554;671;-50.0;2021-10-15 16:43:46 -0300
6553;732;-10.0;2021-10-15 16:28:54 -0300
6552;730;-5.0;2021-10-15 15:52:18 -0300
6551;732;-5.0;2021-10-15 14:28:08 -0300
6550;730;-5.0;2021-10-15 14:12:18 -0300
6549;370;-2.0;2021-10-15 13:47:16 -0300
6548;370;-3.0;2021-10-15 13:20:48 -0300
6547;370;-2.0;2021-10-15 13:16:47 -0300
6546;671;-2.0;2021-10-15 12:22:34 -0300
6545;732;-10.0;2021-10-15 09:37:39 -0300
6544;671;-10.0;2021-10-15 06:35:10 -0300
6542;730;-4.0;2021-10-14 21:57:42 -0300
6541;730;-2.0;2021-10-14 21:30:00 -0300
6540;732;-69.0;2021-10-14 21:27:03 -0300
6539;671;-2.0;2021-10-14 21:26:26 -0300
6538;671;-5.0;2021-10-14 21:24:43 -0300
6536;730;-50.0;2021-10-14 20:30:21 -0300
6535;730;-2.0;2021-10-14 19:11:31 -0300
6534;671;-2.0;2021-10-14 18:46:11 -0300
6533;671;-2.0;2021-10-14 18:40:53 -0300
6532;671;-30.0;2021-10-14 18:32:24 -0300
6531;671;-5.0;2021-10-14 18:12:32 -0300
6530;671;-10.0;2021-10-14 18:05:57 -0300
6529;732;-5.0;2021-10-14 17:32:12 -0300
6528;370;-7.0;2021-10-14 17:11:59 -0300
6526;730;-2.0;2021-10-14 17:08:51 -0300
6524;730;-2.0;2021-10-14 17:03:08 -0300
6523;370;-3.0;2021-10-14 16:55:49 -0300
6521;730;-30.0;2021-10-14 16:51:19 -0300
6520;730;-2.0;2021-10-14 16:45:30 -0300
6519;732;-10.0;2021-10-14 16:43:40 -0300
6518;732;-30.0;2021-10-14 15:58:49 -0300
6515;730;-2.0;2021-10-14 13:17:22 -0300
6514;730;-2.0;2021-10-14 13:09:25 -0300
6513;730;-5.0;2021-10-14 13:06:37 -0300
6512;671;-2.0;2021-10-14 12:32:27 -0300
6510;431;-50.0;2021-10-14 12:27:07 -0300
6509;671;-10.0;2021-10-14 12:24:51 -0300
6508;671;-8.0;2021-10-14 12:22:16 -0300
6507;737;-5.0;2021-10-14 10:40:20 -0300
6506;737;-2.0;2021-10-14 10:37:39 -0300
6505;737;-2.0;2021-10-14 10:37:13 -0300
6504;732;-40.0;2021-10-14 03:03:15 -0300
6503;732;-350.0;2021-10-14 01:20:52 -0300
6501;730;-2.0;2021-10-13 22:32:02 -0300
6499;730;-2.0;2021-10-13 22:29:53 -0300
6498;671;-30.0;2021-10-13 20:57:42 -0300
6496;730;-2.0;2021-10-13 20:55:02 -0300
6494;730;-2.0;2021-10-13 20:46:51 -0300
6493;730;-2.0;2021-10-13 20:38:44 -0300
6492;730;-2.0;2021-10-13 19:49:09 -0300
6491;730;-2.0;2021-10-13 19:12:55 -0300
6490;730;-3.0;2021-10-13 19:02:35 -0300
6489;730;-2.0;2021-10-13 18:51:28 -0300
6488;730;-2.0;2021-10-13 18:39:29 -0300
6487;671;-2.0;2021-10-13 18:35:37 -0300
6486;730;-2.0;2021-10-13 18:29:57 -0300
6485;730;-5.0;2021-10-13 18:21:46 -0300
6484;671;-2.0;2021-10-13 18:18:14 -0300
6483;671;-5.0;2021-10-13 18:11:21 -0300
6482;671;-30.0;2021-10-13 18:05:30 -0300
6481;671;-3.0;2021-10-13 17:57:23 -0300
6480;671;-10.0;2021-10-13 17:55:41 -0300
6479;671;-4.0;2021-10-13 17:05:33 -0300
6478;671;-10.0;2021-10-13 17:04:29 -0300
6477;737;-5.0;2021-10-13 16:34:12 -0300
6476;737;-10.0;2021-10-13 16:29:59 -0300
6475;732;-60.0;2021-10-13 16:21:53 -0300
6473;671;-3.0;2021-10-13 15:27:58 -0300
6472;730;-5.0;2021-10-13 13:46:30 -0300
6471;732;-2.0;2021-10-13 00:41:02 -0300
6470;732;-2.0;2021-10-13 00:39:05 -0300
6469;732;-2.0;2021-10-13 00:38:08 -0300
6468;732;-2.0;2021-10-13 00:36:29 -0300
6467;732;-2.0;2021-10-13 00:33:01 -0300
6466;732;-2.0;2021-10-13 00:31:01 -0300
6465;732;-2.0;2021-10-13 00:29:12 -0300
6464;732;-2.0;2021-10-13 00:27:37 -0300
6463;732;-2.0;2021-10-13 00:25:48 -0300
6462;732;-2.0;2021-10-13 00:24:06 -0300
6461;732;-2.0;2021-10-13 00:22:55 -0300
6460;732;-2.0;2021-10-13 00:18:56 -0300
6459;732;-2.0;2021-10-13 00:17:23 -0300
6458;732;-2.0;2021-10-13 00:16:05 -0300
6457;732;-2.0;2021-10-13 00:14:36 -0300
6456;732;-2.0;2021-10-13 00:12:26 -0300
6455;732;-2.0;2021-10-13 00:10:39 -0300
6454;732;-2.0;2021-10-13 00:08:46 -0300
6453;732;-2.0;2021-10-13 00:07:12 -0300
6452;732;-2.0;2021-10-13 00:05:02 -0300
6451;732;-2.0;2021-10-12 20:17:05 -0300
6450;730;-2.0;2021-10-12 19:18:35 -0300
6449;671;-2.0;2021-10-12 18:51:27 -0300
6448;671;-10.0;2021-10-12 18:50:31 -0300
6447;732;-100.0;2021-10-12 18:18:25 -0300
6445;730;-2.0;2021-10-12 17:58:17 -0300
6443;732;-2.0;2021-10-12 17:25:01 -0300
6442;732;-2.0;2021-10-12 17:20:53 -0300
6440;732;-2.0;2021-10-12 17:18:54 -0300
6439;730;-4.0;2021-10-12 17:02:18 -0300
6437;730;-5.0;2021-10-12 16:53:44 -0300
6436;730;-5.0;2021-10-12 16:44:12 -0300
6435;730;-2.0;2021-10-12 16:33:01 -0300
6434;730;-2.0;2021-10-12 16:30:12 -0300
6433;730;-2.0;2021-10-12 16:17:56 -0300
6432;730;-2.0;2021-10-12 15:59:26 -0300
6431;730;-2.0;2021-10-12 15:44:22 -0300
6429;730;-2.0;2021-10-12 14:43:30 -0300
6428;732;-2.0;2021-10-12 13:52:54 -0300
6427;732;-2.0;2021-10-12 13:52:28 -0300
6426;732;-2.0;2021-10-12 13:52:01 -0300
6425;732;-2.0;2021-10-12 13:51:07 -0300
6424;732;-2.0;2021-10-12 13:50:07 -0300
6423;732;-2.0;2021-10-12 13:48:58 -0300
6422;732;-2.0;2021-10-12 13:47:39 -0300
6421;732;-2.0;2021-10-12 13:45:43 -0300
6420;732;-2.0;2021-10-12 13:44:20 -0300
6419;732;-2.0;2021-10-12 13:42:59 -0300
6418;732;-2.0;2021-10-12 13:42:00 -0300
6417;732;-2.0;2021-10-12 13:41:02 -0300
6416;732;-2.0;2021-10-12 13:39:49 -0300
6415;732;-2.0;2021-10-12 13:38:45 -0300
6414;732;-2.0;2021-10-12 13:37:42 -0300
6413;732;-2.0;2021-10-12 13:35:35 -0300
6412;732;-2.0;2021-10-12 13:33:58 -0300
6410;671;-50.0;2021-10-12 08:51:49 -0300
6409;671;-2.0;2021-10-12 08:22:00 -0300
6408;732;-2.0;2021-10-12 01:57:49 -0300
6407;732;-2.0;2021-10-12 01:57:11 -0300
6406;732;-2.0;2021-10-12 01:56:45 -0300
6405;732;-2.0;2021-10-12 01:56:05 -0300
6404;732;-2.0;2021-10-12 01:55:26 -0300
6403;732;-2.0;2021-10-12 01:54:48 -0300
6402;732;-2.0;2021-10-12 01:53:17 -0300
6401;732;-2.0;2021-10-12 01:51:58 -0300
6400;732;-2.0;2021-10-12 01:50:15 -0300
6399;732;-2.0;2021-10-12 01:48:09 -0300
6397;737;-2.0;2021-10-11 19:49:05 -0300
6396;737;-2.0;2021-10-11 19:48:46 -0300
6395;730;-2.0;2021-10-11 19:42:50 -0300
6394;730;-2.0;2021-10-11 19:20:11 -0300
6392;730;-2.0;2021-10-11 18:39:08 -0300
6391;730;-2.0;2021-10-11 18:30:04 -0300
6390;730;-4.0;2021-10-11 18:23:40 -0300
6389;730;-2.0;2021-10-11 18:17:49 -0300
6388;730;-2.0;2021-10-11 18:05:10 -0300
6387;730;-2.0;2021-10-11 17:54:34 -0300
6386;671;-3.0;2021-10-11 15:13:20 -0300
6385;737;-5.0;2021-10-11 09:48:22 -0300
6383;205;-2.0;2021-10-10 19:12:22 -0300
6382;737;-10.0;2021-10-10 18:44:38 -0300
6379;737;-2.0;2021-10-10 18:05:28 -0300
6378;737;-5.0;2021-10-10 18:04:29 -0300
6377;211;-2.0;2021-10-10 16:48:40 -0300
6376;211;-2.0;2021-10-10 16:45:28 -0300
6375;211;-2.0;2021-10-10 16:44:54 -0300
6374;211;-5.0;2021-10-10 16:42:01 -0300
6372;205;-10.0;2021-10-10 15:34:45 -0300
6371;671;-10.0;2021-10-10 15:30:49 -0300
6370;671;-5.0;2021-10-10 14:56:55 -0300
6369;732;-2.0;2021-10-10 14:08:38 -0300
6368;732;-2.0;2021-10-10 14:08:02 -0300
6367;732;-2.0;2021-10-10 14:03:55 -0300
6366;732;-2.0;2021-10-10 14:02:46 -0300
6365;732;-2.0;2021-10-10 13:59:09 -0300
6364;732;-2.0;2021-10-10 13:56:59 -0300
6363;732;-2.0;2021-10-10 13:54:21 -0300
6362;732;-2.0;2021-10-10 13:53:05 -0300
6361;732;-2.0;2021-10-10 13:50:59 -0300
6360;671;-20.0;2021-10-10 13:44:11 -0300
6359;671;-2.0;2021-10-10 13:40:12 -0300
6358;732;-2.0;2021-10-10 13:28:58 -0300
6356;671;-10.0;2021-10-10 13:16:18 -0300
6355;671;-2.0;2021-10-10 12:56:43 -0300
6354;671;-15.0;2021-10-10 12:54:26 -0300
6353;737;-5.0;2021-10-10 12:43:41 -0300
6352;737;-5.0;2021-10-10 12:43:00 -0300
6351;671;-30.0;2021-10-10 12:41:56 -0300
6350;671;-5.0;2021-10-10 12:40:28 -0300
6349;671;-10.0;2021-10-10 12:35:46 -0300
6348;671;-25.0;2021-10-10 08:58:23 -0300
6346;671;-50.0;2021-10-09 20:58:22 -0300
6345;671;-50.0;2021-10-09 20:51:12 -0300
6344;671;-2.0;2021-10-09 18:24:22 -0300
6343;671;-2.0;2021-10-09 18:18:41 -0300
6342;671;-10.0;2021-10-09 18:07:28 -0300
6341;737;-5.0;2021-10-09 18:07:13 -0300
6340;737;-2.0;2021-10-09 18:06:31 -0300
6339;737;-2.0;2021-10-09 18:06:01 -0300
6338;737;-5.0;2021-10-09 18:05:13 -0300
6337;671;-10.0;2021-10-09 17:25:11 -0300
6336;730;-2.0;2021-10-09 16:17:00 -0300
6335;671;-25.0;2021-10-09 13:54:51 -0300
6334;671;-5.0;2021-10-09 13:53:16 -0300
6333;671;-3.0;2021-10-09 13:44:26 -0300
6332;671;-5.0;2021-10-09 13:43:58 -0300
6331;671;-5.0;2021-10-09 13:43:34 -0300
6329;732;-2.0;2021-10-09 13:12:17 -0300
6328;732;-2.0;2021-10-09 13:11:16 -0300
6327;732;-2.0;2021-10-09 13:10:15 -0300
6326;732;-2.0;2021-10-09 13:08:59 -0300
6325;732;-2.0;2021-10-09 13:07:17 -0300
6324;732;-2.0;2021-10-09 13:05:08 -0300
6323;732;-2.0;2021-10-09 13:03:22 -0300
6322;732;-2.0;2021-10-09 12:57:50 -0300
6321;730;-5.0;2021-10-09 12:24:11 -0300
6320;732;-2.0;2021-10-08 23:00:40 -0300
6319;730;-3.0;2021-10-08 18:37:05 -0300
6318;730;-5.0;2021-10-08 17:15:44 -0300
6317;732;-2.0;2021-10-08 15:53:19 -0300
6316;671;-2.0;2021-10-08 12:54:26 -0300
6315;671;-2.0;2021-10-08 09:16:31 -0300
6314;671;-5.0;2021-10-08 09:06:24 -0300
6313;732;-5.0;2021-10-08 02:51:22 -0300
6312;732;-5.0;2021-10-08 02:49:01 -0300
6310;730;-2.0;2021-10-07 20:46:41 -0300
6309;671;-4.0;2021-10-07 19:19:10 -0300
6308;671;-10.0;2021-10-07 19:06:35 -0300
6307;671;-5.0;2021-10-07 18:58:25 -0300
6306;671;-50.0;2021-10-07 18:57:35 -0300
6305;671;-50.0;2021-10-07 18:55:38 -0300
6304;730;-2.0;2021-10-07 18:51:56 -0300
6303;730;-2.0;2021-10-07 17:59:21 -0300
6302;730;-2.0;2021-10-07 15:23:01 -0300
6301;730;-2.0;2021-10-07 15:11:30 -0300
6299;730;-2.0;2021-10-07 14:42:08 -0300
6298;211;-2.0;2021-10-07 14:14:00 -0300
6297;211;-2.0;2021-10-07 14:05:24 -0300
6296;205;-2.0;2021-10-07 14:05:23 -0300
6295;205;-2.0;2021-10-07 14:02:28 -0300
6294;205;-2.0;2021-10-07 14:01:04 -0300
6293;205;-2.0;2021-10-07 14:00:35 -0300
6292;205;-2.0;2021-10-07 14:00:16 -0300
6291;211;-5.0;2021-10-07 13:58:34 -0300
6290;730;-2.0;2021-10-07 13:35:22 -0300
6289;730;-2.0;2021-10-07 13:31:43 -0300
6287;205;-10.0;2021-10-07 13:18:36 -0300
6286;730;-2.0;2021-10-07 12:21:20 -0300
6285;732;-2.0;2021-10-07 12:00:55 -0300
6284;671;-5.0;2021-10-07 11:54:04 -0300
6282;730;-2.0;2021-10-07 01:58:47 -0300
6281;730;-2.0;2021-10-07 01:49:31 -0300
6280;732;-2.0;2021-10-06 21:15:34 -0300
6279;732;-2.0;2021-10-06 21:14:47 -0300
6278;732;-2.0;2021-10-06 21:13:42 -0300
6277;730;-2.0;2021-10-06 21:08:40 -0300
6275;730;-2.0;2021-10-06 21:03:24 -0300
6273;730;-2.0;2021-10-06 21:01:00 -0300
6272;671;-30.0;2021-10-06 20:18:08 -0300
6271;732;-3.0;2021-10-06 19:58:52 -0300
6270;730;-2.0;2021-10-06 18:58:06 -0300
6267;730;-2.0;2021-10-06 18:53:35 -0300
6266;671;-2.0;2021-10-06 18:49:23 -0300
6265;671;-45.0;2021-10-06 18:47:08 -0300
6264;671;-25.0;2021-10-06 18:46:29 -0300
6263;730;-2.0;2021-10-06 18:44:47 -0300
6262;671;-10.0;2021-10-06 18:42:18 -0300
6261;730;-2.0;2021-10-06 18:33:52 -0300
6259;730;-2.0;2021-10-06 18:27:36 -0300
6258;730;-2.0;2021-10-06 18:23:09 -0300
6257;671;-5.0;2021-10-06 18:17:23 -0300
6256;671;-5.0;2021-10-06 18:16:20 -0300
6255;730;-2.0;2021-10-06 18:10:58 -0300
6252;730;-2.0;2021-10-06 18:09:33 -0300
6250;730;-2.0;2021-10-06 18:07:34 -0300
6249;730;-2.0;2021-10-06 18:06:28 -0300
6245;730;-2.0;2021-10-06 17:58:57 -0300
6244;730;-2.0;2021-10-06 17:00:12 -0300
6243;732;-4.0;2021-10-06 17:00:08 -0300
6242;730;-2.0;2021-10-06 16:57:17 -0300
6241;732;-4.0;2021-10-06 16:03:58 -0300
6240;732;-3.0;2021-10-06 14:13:18 -0300
6239;671;-10.0;2021-10-06 12:19:19 -0300
6238;730;-2.0;2021-10-06 10:57:09 -0300
6237;730;-4.0;2021-10-06 10:48:26 -0300
6236;730;-2.0;2021-10-06 03:43:42 -0300
6235;732;-2.0;2021-10-06 01:23:22 -0300
6234;732;-4.0;2021-10-06 01:19:09 -0300
6233;732;-4.0;2021-10-06 01:18:23 -0300
6232;732;-4.0;2021-10-06 01:17:09 -0300
6231;732;-2.0;2021-10-06 01:13:24 -0300
6230;732;-4.0;2021-10-06 01:11:48 -0300
6229;732;-10.0;2021-10-06 01:08:57 -0300
6228;715;-10.0;2021-10-06 00:06:14 -0300
6227;715;-3.0;2021-10-05 23:59:49 -0300
6226;715;-5.0;2021-10-05 23:56:49 -0300
6225;715;-2.0;2021-10-05 23:54:17 -0300
6224;715;-2.0;2021-10-05 23:53:54 -0300
6223;715;-2.0;2021-10-05 23:53:26 -0300
6222;715;-2.0;2021-10-05 23:52:53 -0300
6221;715;-2.0;2021-10-05 23:52:36 -0300
6220;715;-2.0;2021-10-05 23:52:18 -0300
6219;715;-2.0;2021-10-05 23:51:42 -0300
6218;715;-2.0;2021-10-05 23:50:57 -0300
6217;715;-2.0;2021-10-05 23:50:11 -0300
6216;715;-5.0;2021-10-05 23:49:36 -0300
6215;715;-2.0;2021-10-05 23:48:57 -0300
6213;715;-2.0;2021-10-05 22:40:58 -0300
6212;671;-2.0;2021-10-05 21:10:51 -0300
6211;715;-2.0;2021-10-05 20:52:10 -0300
6210;715;-2.0;2021-10-05 20:51:39 -0300
6209;715;-2.0;2021-10-05 20:50:59 -0300
6208;715;-2.0;2021-10-05 20:50:12 -0300
6207;715;-2.0;2021-10-05 20:28:51 -0300
6206;715;-2.0;2021-10-05 20:28:34 -0300
6205;715;-2.0;2021-10-05 20:27:37 -0300
6204;205;-3.0;2021-10-05 20:21:01 -0300
6203;671;-2.0;2021-10-05 20:17:20 -0300
6201;205;-58.0;2021-10-05 19:45:18 -0300
6200;671;-5.0;2021-10-05 19:29:53 -0300
6199;671;-10.0;2021-10-05 19:29:26 -0300
6198;671;-15.0;2021-10-05 19:28:34 -0300
6194;730;-2.0;2021-10-05 15:59:43 -0300
6193;732;-3.0;2021-10-05 15:54:37 -0300
6192;732;-2.0;2021-10-05 15:53:46 -0300
6191;732;-2.0;2021-10-05 14:59:41 -0300
6190;732;-2.0;2021-10-05 09:54:23 -0300
6189;211;-2.0;2021-10-05 09:48:44 -0300
6188;211;-3.0;2021-10-05 09:44:40 -0300
6187;211;-3.0;2021-10-05 03:25:21 -0300
6186;211;-2.0;2021-10-05 03:17:09 -0300
6184;730;-2.0;2021-10-05 01:51:33 -0300
6182;730;-2.0;2021-10-05 01:44:01 -0300
6181;730;-2.0;2021-10-05 01:38:13 -0300
6180;730;-2.0;2021-10-05 01:36:00 -0300
6179;205;-3.0;2021-10-05 01:16:35 -0300
6178;205;-2.0;2021-10-05 01:16:04 -0300
6177;205;-2.0;2021-10-05 01:15:47 -0300
6176;205;-2.0;2021-10-05 01:15:28 -0300
6175;205;-5.0;2021-10-05 01:14:01 -0300
6174;205;-5.0;2021-10-05 01:10:12 -0300
6173;205;-2.0;2021-10-04 22:49:47 -0300
6172;205;-2.0;2021-10-04 22:49:30 -0300
6171;205;-2.0;2021-10-04 22:49:05 -0300
6170;205;-2.0;2021-10-04 22:48:29 -0300
6169;205;-2.0;2021-10-04 22:47:10 -0300
6168;732;-2.0;2021-10-04 22:40:51 -0300
6167;732;-2.0;2021-10-04 22:39:35 -0300
6166;732;-2.0;2021-10-04 22:38:51 -0300
6165;211;-5.0;2021-10-04 22:26:53 -0300
6164;211;-10.0;2021-10-04 22:01:47 -0300
6162;205;-25.0;2021-10-04 21:59:41 -0300
6160;732;-2.0;2021-10-04 21:21:20 -0300
6159;695;-6.0;2021-10-04 20:56:17 -0300
6158;732;-2.0;2021-10-04 20:51:11 -0300
6157;695;-5.0;2021-10-04 20:50:29 -0300
6156;732;-2.0;2021-10-04 20:50:06 -0300
